Customer ID,Fname,Lname,Postal Code,City,State,Region,Salary,Gender,Age,Style,Email,Career,Phone,Car_id,Car_series,Car_type,Car_colors,Car_Price,Branch_ID,Branch_Name,Branch_Tel,Branch_Zipcode,Branch_City,Branch_State,Branch_Region,Payment ID,Payment Date,Payment Method,Amount,Car ID,Order_ID,Car ID,Branch ID,payment_id,Order_date,Quantity,options
1-711-8231-53,Brooke,Kane,80019,Denver,Colorado,Western,"32,402.00",F,44,fast,Brooke.Kane@ google.com,Recreation & Fitness Worker,1-529-040-916,,,,,,,,,,,,,PM7-164-257Y,23/7/2022,paid in full,"$52,000",BMW-mI4-SD,038-078-9524,BMW-m4S-SD,BX-366-292,PM7-164-257Y,25/10/2021,1,Delivery
8-461-9117-88,Liberty,Foley,73099,Oklahoma City,Oklahoma,Southwestern,"28,757.00",F,33,medium,Liberty.Foley@ google.com,Food Scientist,1-590-501-001,,,,,,,,,,,,,PM4-053-676Y,27/7/2022,paid in full,"$119,300",BMW-mI7-SD,231-244-2107,BMW-m5S-SD,BX-011-049,PM4-053-676Y,26/10/2021,1,Pickup
7-460-0284-06,Savanna,Lewis,67211,Wichita,Kansas,MidWestern,"9,361.00",F,63,medium,Savanna.Lewis@ google.com,Historian,1-651-445-446,,,,,,,,,,,,,PM3-575-991Y,30/7/2022,paid in full,"$38,200",BMW-S2c-CP,034-165-1237,BMW-m7S-SD,BX-392-853,PM3-575-991Y,28/10/2021,1,Delivery
4-439-7246-44,Virginia,Boone,95605,Sacramento,California,Western,"52,705.00",F,63,fast,Virginia.Boone@ google.com,IT Manager,1-597-616-803,,,,,,,,,,,,,PM6-320-651Y,31/7/2022,pay by installments,"$47,400",BMW-S4c-CP,950-579-3097,BMW-m8S-SD,BX-782-494,PM6-320-651Y,29/10/2021,1,Pickup
2-947-1901-65,Alisa,Maxwell,85383,Phoenix,Arizona,Southwestern,"19,956.00",M,35,medium,Alisa.Maxwell@ google.com,Physicist,1-587-204-436,,,,,,,,,,,,,PM3-625-380Y,2/8/2022,pay by installments,"$87,500",BMW-S8c-CP,043-417-5996,BMW-mM3-SD,BX-677-283,PM3-625-380Y,2/11/2021,1,Delivery
9-131-1635-68,Delilah,Mcknight,87191,Albuquerque,New Mexico,Southwestern,"65,127.00",M,70,fast ,Delilah.Mcknight@ google.com,HR Specialist,1-659-682-148,,,,,,,,,,,,,PM2-295-800Y,3/8/2022,paid in full,"$62,850",BMW-M2c-CP,594-895-8829,BMW-mM5-SD,BX-503-918,PM2-295-800Y,2/11/2021,1,Pickup
9-654-8892-84,Aniyah,Mcintosh,43681,Toledo,Ohio,MidWestern,"27,305.00",M,32,fast,Aniyah.Mcintosh@ google.com,Speech-Language Pathologist,1-062-408-077,,,,,,,,,,,,,PM8-348-603Y,5/8/2022,paid in full,"$78,300",BMW-M4c-CP,512-511-4070,BMW-mM8-SD,BX-407-764,PM8-348-603Y,3/11/2021,1,Delivery
4-782-1112-56,Brynn,Adams,46859,Fort Wayne,Indiana,MidWestern,"23,028.00",M,61,slow,Brynn.Adams@ google.com,Fitness Trainer,1-573-344-878,,,,,,,,,,,,,PM2-752-060Y,6/8/2022,pay by installments,"$139,100",BMW-M8c-CP,874-677-1000,BMW-mI4-SD,BX-750-046,PM2-752-060Y,3/11/2021,1,Pickup
5-119-9710-08,Talia,Webb,60602,Chicago,Illinois,MidWestern,"45,260.00",F,49,medium,Talia.Webb@ google.com,Medical Assistant,1-365-396-685,,,,,,,,,,,,,PM4-874-848Y,8/8/2022,pay by installments,"$55,500",BMW-S4-CVB,130-293-2522,BMW-mI7-SD,BX-248-106,PM4-874-848Y,5/11/2021,1,Delivery
6-337-9936-37,Cherish,Brewer,85274,Mesa,Arizona,Southwestern,"8,997.00",F,29,fast,Cherish.Brewer@ google.com,Actor,1-031-012-996,,,,,,,,,,,,,PM6-273-757Y,8/8/2022,paid in full,"$97,100",BMW-S8-CVB,276-830-1672,BMW-S2c-CP,BX-826-974,PM6-273-757Y,6/11/2021,1,Pickup
4-410-9011-39,Karly,Dean,74137,Tulsa,Oklahoma,Southwestern,"43,517.00",M,45,slow,Karly.Dean@ google.com,Compliance Officer,1-667-435-910,,,,,,,,,,,,,PM9-234-415Y,9/8/2022,pay by installments,"$52,800",BMW-Z4-CVB,297-469-5688,BMW-S4c-CP,BX-305-977,PM9-234-415Y,9/11/2021,1,Delivery
2-331-9948-75,Serena,Rodriguez,92831,Anaheim,California,Western,"30,917.00",M,50,fast,Serena.Rodriguez@ google.com,Automotive mechanic,1-256-451-188,,,,,,,,,,,,,PM5-402-386Y,16/8/2022,paid in full,"$89,700",BMW-M4-CVB,183-109-5352,BMW-S8c-CP,BX-830-292,PM5-402-386Y,10/11/2021,1,Pickup
8-271-5944-96,Precious,Foster,98195,Seattle,Washington,Northeastern,"48,479.00",M,67,medium,Precious.Foster@ google.com,Maintenance & Repair Worker,1-382-161-047,,,,,,,,,,,,,PM4-864-451Y,22/8/2022,pay by installments,"$148,700",BMW-M8-CVB,520-625-7620,BMW-M2c-CP,BX-247-326,PM4-864-451Y,11/11/2021,1,Delivery
6-353-0220-58,Kinley,Koch,83705,Boise,Idaho,Western,"37,158.00",M,37,slow,Kinley.Koch@ google.com,Substance Abuse Counselor,1-638-859-552,,,,,,,,,,,,,PM7-627-466Y,26/8/2022,paid in full,"$39,100",BMW-mX1-SV,760-248-2588,BMW-M4c-CP,BX-515-351,PM7-627-466Y,14/11/2021,1,Pickup
7-454-7817-23,Anastasia,Mosley,95397,Modesto,California,Western,"14,605.00",M,60,slow,Anastasia.Mosley@ google.com,Lawyer,1-824-341-881,,,,,,,,,,,,,PM1-720-104Y,27/8/2022,pay by installments,"$46,200",BMW-mX3-SV,361-417-6383,BMW-M8c-CP,BX-857-923,PM1-720-104Y,14/11/2021,1,Delivery
9-812-6873-68,Keyla,Huerta,80046,Aurora,Colorado,Western,"58,226.00",M,32,slow,Keyla.Huerta@ google.com,Patrol Officer,1-001-636-598,,,,,,,,,,,,,PM8-918-751Y,27/8/2022,pay by installments,"$54,200",BMW-mX4-SV,605-424-5049,BMW-S4-CVB,BX-868-249,PM8-918-751Y,14/11/2021,1,Pickup
6-247-3016-53,Danica,Thornton,27707,Durham,North Carolina,Southeastern,"32,084.00",M,57,slow,Danica.Thornton@ google.com,Physical Therapist,1-812-846-929,,,,,,,,,,,,,PM7-914-595Y,28/8/2022,paid in full,"$61,600",BMW-mX5-SV,124-309-8865,BMW-S8-CVB,BX-345-790,PM7-914-595Y,15/11/2021,1,Delivery
4-240-8667-64,Audrey,Li,7395,Jersey City,New Jersey,Northeastern,"50,600.00",F,62,fast,Audrey.Li@ google.com,Paralegal,1-132-105-995,,,,,,,,,,,,,PM5-391-326Y,28/8/2022,paid in full,"$70,100",BMW-mX6-SV,545-132-4317,BMW-Z4-CVB,BX-452-204,PM5-391-326Y,16/11/2021,1,Delivery
6-348-8755-55,Braelyn,Osborn,11507,North Hempstead,New York,Northeastern,"13,271.00",F,63,medium,Braelyn.Osborn@ google.com,Housekeeper,1-657-507-019,,,,,,,,,,,,,PM2-413-645Y,28/8/2022,pay by installments,"$77,850",BMW-mX7-SV,928-593-1944,BMW-M4-CVB,BX-630-973,PM2-413-645Y,17/11/2021,1,Pickup
5-148-5005-91,Ashly,Hickman,70043,New Orleans,Louisiana,Southeastern,"44,883.00",M,26,medium,Ashly.Hickman@ google.com,Urban Planner,1-151-506-056,,,,,,,,,,,,,PM8-465-541Y,30/8/2022,pay by installments,"$74,400",BMW-X3M-SV,838-986-3245,BMW-M8-CVB,BX-883-629,PM8-465-541Y,19/11/2021,1,Delivery
9-886-7809-97,Carolyn,Sherman,33132,Miami,Florida,Southeastern,"60,146.00",M,36,medium,Carolyn.Sherman@ google.com,Compliance Officer,1-239-760-451,,,,,,,,,,,,,PM7-356-278Y,31/8/2022,paid in full,"$77,900",BMW-X4M-SV,982-323-1076,BMW-m4S-SD,BX-010-988,PM7-356-278Y,24/11/2021,1,Pickup
4-102-3968-22,Veronica,Navarro,55407,Minneapolis,Minnesota,MidWestern,"49,967.00",F,70,fast,Veronica.Navarro@ google.com,Social Worker,1-999-511-717,,,,,,,,,,,,,PM3-936-368Y,3/9/2022,pay by installments,"$108,900",BMW-X5M-SV,936-596-7599,BMW-m5S-SD,BX-672-535,PM3-936-368Y,24/11/2021,1,Delivery
8-973-1144-67,Alani,Wolf,27706,Durham,North Carolina,Southeastern,"28,345.00",M,43,slow,Alani.Wolf@ google.com,Designer,1-345-251-317,,,,,,,,,,,,,PM6-465-482Y,10/9/2022,paid in full,"$113,700",BMW-X6M-SV,111-671-1607,BMW-m7S-SD,BX-039-325,PM6-465-482Y,25/11/2021,1,Pickup
4-754-5720-73,Madalyn,Kaufman,19184,Philadelphia,Pennsylvania,Northeastern,"43,042.00",F,59,fast,Madalyn.Kaufman@ google.com,Computer Hardware Engineer,1-699-833-812,,,,,,,,,,,,,PM4-623-958Y,11/9/2022,paid in full,"$87,100",BMW-mIX-SV,225-561-6367,BMW-m8S-SD,BX-678-505,PM4-623-958Y,30/11/2021,1,Delivery
4-156-4416-86,Kathleen,Burnett,93312,Bakersfield,California,Western,"56,858.00",M,62,medium,Kathleen.Burnett@ google.com,Judge,1-824-876-985,,,,,,,,,,,,,PM8-852-851Y,13/9/2022,paid in full,"$159,000",BMW-mXM-SV,569-137-4078,BMW-mM3-SD,BX-387-108,PM8-852-851Y,1/12/2021,1,Pickup
0-571-8615-57,Esmeralda,Dunlap,78701,Austin,Texas,Southwestern,"51,709.00",F,56,slow,Esmeralda.Dunlap@ google.com,Childcare worker,1-541-933-502,,,,,,,,,,,,,PM3-020-312Y,14/9/2022,pay by installments,"$37,800",BMW-m2S-SD,325-050-1348,BMW-mM5-SD,BX-304-222,PM3-020-312Y,12/12/2021,1,Delivery
4-930-7872-91,Lacey,Spears,19185,Philadelphia,Pennsylvania,Northeastern,"8,133.00",F,27,slow,Lacey.Spears@ google.com,Electrician,1-290-898-082,,,,,,,,,,,,,PM5-142-887Y,14/9/2022,pay by installments,"$43,800",BMW-m3S-SD,488-419-9295,BMW-mM8-SD,BX-436-895,PM5-142-887Y,16/12/2021,1,Pickup
2-638-5625-32,Rachel,Bullock,95812,Sacramento,California,Western,"62,159.00",M,60,slow,Rachel.Bullock@ google.com,Zoologist,1-876-082-417,,,,,,,,,,,,,PM3-158-920Y,20/9/2022,paid in full,"$45,200",BMW-m4S-SD,957-974-7964,BMW-mI4-SD,BX-949-021,PM3-158-920Y,19/12/2021,1,Delivery
8-772-0158-58,Jessie,Dodson,23465,Virginia Beach,Virginia,Southeastern,"49,763.00",F,27,fast,Jessie.Dodson@ google.com,Elementary School Teacher,1-558-150-505,,,,,,,,,,,,,PM8-384-978Y,20/9/2022,paid in full,"$56,000",BMW-m5S-SD,602-014-6708,BMW-mI7-SD,BX-952-462,PM8-384-978Y,19/12/2021,1,Pickup
2-733-8568-38,Rachael,Chavez,14652,Rochester,New York,Northeastern,"65,867.00",M,66,medium,Rachael.Chavez@ google.com,Fitness Trainer,1-651-260-194,,,,,,,,,,,,,PM5-321-639Y,22/9/2022,paid in full,"$95,700",BMW-m7S-SD,862-206-6870,BMW-S2c-CP,BX-765-536,PM5-321-639Y,21/12/2021,1,Delivery
7-586-5929-44,Victoria,Murphy,85745,Tucson,Arizona,Southwestern,"21,901.00",M,44,medium,Victoria.Murphy@ google.com,Computer Support Specialist,1-355-983-072,,,,,,,,,,,,,PM5-562-495Y,23/9/2022,pay by installments,"$87,500",BMW-m8S-SD,535-430-4698,BMW-S4c-CP,BX-650-242,PM5-562-495Y,23/12/2021,1,Pickup
2-281-5004-92,Samara,Powers,7310,Jersey City,New Jersey,Northeastern,"62,207.00",M,60,fast,Samara.Powers@ google.com,Editor,1-339-942-954,,,,,,,,,,,,,PM8-242-716Y,27/9/2022,pay by installments,"$74,300",BMW-mM3-SD,507-772-2129,BMW-S8c-CP,BX-604-019,PM8-242-716Y,24/12/2021,1,Delivery
1-244-5044-46,Dylan,Meza,33133,Miami,Florida,Southeastern,"38,410.00",F,33,medium,Dylan.Meza@ google.com,Telemarketer,1-123-535-423,,,,,,,,,,,,,PM9-246-653Y,29/9/2022,pay by installments,"$109,000",BMW-mM5-SD,835-096-3418,BMW-M2c-CP,BX-342-146,PM9-246-653Y,25/12/2021,1,Pickup
5-562-6357-02,Olivia,Zavala,95358,Modesto,California,Western,"41,698.00",F,58,fast ,Olivia.Zavala@ google.com,Loan Officer,1-318-375-963,,,,,,,,,,,,,PM6-221-534Y,6/10/2022,pay by installments,"$134,100",BMW-mM8-SD,886-061-5740,BMW-M4c-CP,BX-015-550,PM6-221-534Y,27/12/2021,1,Delivery
1-515-9376-96,Haven,Lynch,78043,Laredo,Texas,Southwestern,"47,238.00",F,42,fast,Haven.Lynch@ google.com,Elementary School Teacher,1-351-350-327,,,,,,,,,,,,,PM2-908-901Y,9/10/2022,pay by installments,"$52,000",BMW-mI4-SD,928-727-1155,BMW-M8c-CP,BX-072-713,PM2-908-901Y,28/12/2021,1,Pickup
2-003-7591-63,Anya,Monroe,85353,Phoenix,Arizona,Southwestern,"16,684.00",F,32,slow,Anya.Monroe@ google.com,Computer Hardware Engineer,1-059-774-646,,,,,,,,,,,,,PM8-885-857Y,12/10/2022,pay by installments,"$119,300",BMW-mI7-SD,053-092-1312,BMW-S4-CVB,BX-241-264,PM8-885-857Y,28/12/2021,1,Delivery
7-195-9903-54,Tatiana,Mcguire,83709,Boise,Idaho,Western,"15,020.00",F,63,slow,Tatiana.Mcguire@ google.com,Public Relations Specialist,1-243-374-486,,,,,,,,,,,,,PM6-097-716Y,15/10/2022,pay by installments,"$38,200",BMW-S2c-CP,852-520-9446,BMW-S8-CVB,BX-560-426,PM6-097-716Y,29/12/2021,1,Pickup
4-063-9390-47,Karli,Wilson,53793,Madison,Wisconsin,MidWestern,"41,788.00",F,28,slow,Karli.Wilson@ google.com,Artist,1-570-592-826,,,,,,,,,,,,,PM5-238-740Y,22/10/2022,pay by installments,"$47,400",BMW-S4c-CP,921-310-1968,BMW-Z4-CVB,BX-168-602,PM5-238-740Y,29/12/2021,1,Delivery
6-207-3589-35,Dahlia,Rojas,78045,Laredo,Texas,Southwestern,"51,540.00",F,39,fast,Dahlia.Rojas@ google.com,Drafter,1-879-884-215,,,,,,,,,,,,,PM0-883-014Y,25/10/2022,pay by installments,"$87,500",BMW-S8c-CP,732-131-6949,BMW-M4-CVB,BX-062-521,PM0-883-014Y,3/1/2022,1,Pickup
2-778-3525-51,Payten,Dillon,44315,Akron,Ohio,MidWestern,"23,380.00",F,57,fast,Payten.Dillon@ google.com,Marketing Manager,1-689-056-308,,,,,,,,,,,,,PM3-952-818Y,28/10/2022,pay by installments,"$62,850",BMW-M2c-CP,106-550-9642,BMW-M8-CVB,BX-905-444,PM3-952-818Y,4/1/2022,1,Delivery
3-954-6208-33,Tia,Cline,55415,Minneapolis,Minnesota,MidWestern,"16,924.00",F,60,fast,Tia.Cline@ google.com,Respiratory Therapist,1-753-285-694,,,,,,,,,,,,,PM4-383-171Y,4/11/2022,pay by installments,"$78,300",BMW-M4c-CP,654-497-0586,BMW-m4S-SD,BX-688-340,PM4-383-171Y,6/1/2022,1,Pickup
5-883-6654-77,Alexus,Shannon,11721,Huntington,New York,Northeastern,"60,352.00",F,55,fast,Alexus.Shannon@ google.com,Librarian,1-769-632-692,,,,,,,,,,,,,PM4-725-246Y,5/11/2022,pay by installments,"$139,100",BMW-M8c-CP,410-107-1270,BMW-m5S-SD,BX-650-098,PM4-725-246Y,9/1/2022,1,Delivery
2-488-8340-39,Jaylen,Salazar,53791,Madison,Wisconsin,MidWestern,"67,466.00",M,59,slow,Jaylen.Salazar@ google.com,Veterinarian,1-821-435-848,,,,,,,,,,,,,PM7-272-562Y,7/11/2022,pay by installments,"$55,500",BMW-S4-CVB,292-329-8795,BMW-m7S-SD,BX-887-954,PM7-272-562Y,12/1/2022,1,Pickup
3-363-4702-95,Madisyn,Lin,53225,Milwaukee,Wisconsin,MidWestern,"31,011.00",M,58,slow,Madisyn.Lin@ google.com,Chemist,1-130-919-186,,,,,,,,,,,,,PM6-711-866Y,8/11/2022,pay by installments,"$97,100",BMW-S8-CVB,627-949-7204,BMW-m8S-SD,BX-305-277,PM6-711-866Y,13/1/2022,1,Delivery
6-101-4628-77,Cierra,Stark,55119,St. Paul,Minnesota,MidWestern,"66,850.00",F,42,slow,Cierra.Stark@ google.com,Registered Nurse,1-005-263-217,,,,,,,,,,,,,PM1-730-188Y,9/11/2022,pay by installments,"$52,800",BMW-Z4-CVB,857-163-1451,BMW-mM3-SD,BX-618-677,PM1-730-188Y,14/1/2022,1,Pickup
4-010-3164-72,Giselle,Johns,27560,Raleigh,North Carolina,Southeastern,"50,086.00",M,66,fast,Giselle.Johns@ google.com,Construction Manager,1-660-854-234,,,,,,,,,,,,,PM8-929-638Y,11/11/2022,pay by installments,"$89,700",BMW-M4-CVB,792-557-2724,BMW-mM5-SD,BX-403-380,PM8-929-638Y,15/1/2022,1,Delivery
4-862-8065-12,Evie,Frey,11724,Huntington,New York,Northeastern,"13,989.00",M,49,medium,Evie.Frey@ google.com,Automotive mechanic,1-375-567-717,,,,,,,,,,,,,PM0-969-874Y,13/11/2022,pay by installments,"$148,700",BMW-M8-CVB,778-586-3450,BMW-mM8-SD,BX-132-252,PM0-969-874Y,18/1/2022,1,Pickup
4-898-2726-75,Shannon,Villanueva,78296,San Antonio,Texas,Southwestern,"30,545.00",F,33,medium,Shannon.Villanueva@ google.com,Diagnostic Medical Sonographer,1-370-993-449,,,,,,,,,,,,,PM2-754-586Y,14/11/2022,pay by installments,"$39,100",BMW-mX1-SV,742-099-1189,BMW-mI4-SD,BX-591-207,PM2-754-586Y,18/1/2022,1,Delivery
5-288-7639-36,Iliana,Sims,78413,Corpus Christi,Texas,Southwestern,"65,866.00",F,60,fast,Iliana.Sims@ google.com,Massage Therapist,1-516-267-892,,,,,,,,,,,,,PM2-081-591Y,15/11/2022,pay by installments,"$46,200",BMW-mX3-SV,642-537-1141,BMW-mI7-SD,BX-124-304,PM2-081-591Y,20/1/2022,1,Pickup
4-703-8686-32,Sydney,Bright,23464,Virginia Beach,Virginia,Southeastern,"15,429.00",M,33,medium,Sydney.Bright@ google.com,Clinical Laboratory Technician,1-358-407-644,,,,,,,,,,,,,PM6-927-803Y,18/11/2022,pay by installments,"$54,200",BMW-mX4-SV,393-172-5316,BMW-S2c-CP,BX-671-178,PM6-927-803Y,21/1/2022,1,Delivery
8-641-4235-51,Michelle,Rangel,93314,Bakersfield,California,Western,"16,437.00",M,26,fast ,Michelle.Rangel@ google.com,Coach,1-348-948-641,,,,,,,,,,,,,PM6-945-831Y,20/11/2022,pay by installments,"$61,600",BMW-mX5-SV,324-653-0008,BMW-S4c-CP,BX-442-902,PM6-945-831Y,23/1/2022,1,Pickup
7-975-0991-12,Shiloh,Skinner,37135,Nashville-Davidson,Tennessee,Southeastern,"35,814.00",M,43,fast,Shiloh.Skinner@ google.com,Janitor,1-478-421-157,,,,,,,,,,,,,PM6-459-947Y,21/11/2022,paid in full,"$70,100",BMW-mX6-SV,990-953-0375,BMW-S8c-CP,BX-125-720,PM6-459-947Y,24/1/2022,1,Delivery
8-987-9392-36,Bryanna,Arellano,87122,Albuquerque,New Mexico,Southwestern,"58,870.00",M,69,slow,Bryanna.Arellano@ google.com,Reporter,1-904-926-861,,,,,,,,,,,,,PM9-137-639Y,22/11/2022,paid in full,"$77,850",BMW-mX7-SV,188-972-5905,BMW-M2c-CP,BX-182-137,PM9-137-639Y,26/1/2022,1,Pickup
2-769-6598-58,Bailee,Sanders,53782,Madison,Wisconsin,MidWestern,"57,140.00",F,50,slow,Bailee.Sanders@ google.com,Epidemiologist,1-956-651-864,,,,,,,,,,,,,PM5-308-783Y,22/11/2022,paid in full,"$74,400",BMW-X3M-SV,518-729-4598,BMW-M4c-CP,BX-957-250,PM5-308-783Y,29/1/2022,1,Delivery
0-121-4727-72,Delaney,Farmer,64660,Oakland,California,Western,"28,012.00",F,55,slow,Delaney.Farmer@ google.com,Farmer,1-074-011-626,,,,,,,,,,,,,PM3-475-402Y,23/11/2022,paid in full,"$77,900",BMW-X4M-SV,517-174-3531,BMW-M8c-CP,BX-073-930,PM3-475-402Y,29/1/2022,1,Pickup
9-949-4410-32,Ansley,Ingram,55483,Minneapolis,Minnesota,MidWestern,"67,328.00",M,56,fast,Ansley.Ingram@ google.com,Chemist,1-978-944-800,,,,,,,,,,,,,PM0-150-571Y,24/11/2022,paid in full,"$108,900",BMW-X5M-SV,977-596-6020,BMW-S4-CVB,BX-327-921,PM0-150-571Y,31/1/2022,1,Delivery
6-785-7429-50,Amirah,Byrd,15295,Pittsburgh,Pennsylvania,Northeastern,"61,458.00",F,70,medium,Amirah.Byrd@ google.com,Real Estate Agent,1-081-573-604,,,,,,,,,,,,,PM5-953-319Y,26/11/2022,paid in full,"$113,700",BMW-X6M-SV,465-574-1709,BMW-S8-CVB,BX-281-630,PM5-953-319Y,31/1/2022,1,Pickup
5-323-5005-90,Lesly,Adkins,22219,Arlington,Virginia,Southeastern,"40,717.00",M,47,medium,Lesly.Adkins@ google.com,Childcare worker,1-023-127-115,,,,,,,,,,,,,PM0-550-129Y,29/11/2022,paid in full,"$87,100",BMW-mIX-SV,527-277-4008,BMW-Z4-CVB,BX-697-527,PM0-550-129Y,1/2/2022,1,Delivery
4-888-0009-23,Keely,Duke,80970,Colorado Springs,Colorado,Western,"37,682.00",M,56,fast,Keely.Duke@ google.com,Actuary,1-399-242-513,,,,,,,,,,,,,PM4-793-102Y,5/12/2022,paid in full,"$159,000",BMW-mXM-SV,858-386-6744,BMW-M4-CVB,BX-320-500,PM4-793-102Y,2/2/2022,1,Pickup
6-016-5109-95,Kennedi,Ayala,21290,Baltimore,Maryland,Northeastern,"30,686.00",F,49,medium,Kennedi.Ayala@ google.com,Electrician,1-546-493-213,,,,,,,,,,,,,PM2-422-215Y,12/12/2022,paid in full,"$37,800",BMW-m2S-SD,830-737-3160,BMW-M8-CVB,BX-064-500,PM2-422-215Y,3/2/2022,1,Delivery
4-013-9127-24,Macy,Nelson,67232,Wichita,Kansas,MidWestern,"31,917.00",M,46,medium,Macy.Nelson@ google.com,Telemarketer,1-572-500-341,,,,,,,,,,,,,PM5-129-637Y,12/12/2022,paid in full,"$43,800",BMW-m3S-SD,044-992-8254,BMW-m4S-SD,BX-349-569,PM5-129-637Y,12/2/2022,1,Pickup
2-569-1424-02,Callie,Moore,21287,Baltimore,Maryland,Northeastern,"66,587.00",M,30,medium,Callie.Moore@ google.com,Civil Engineer,1-734-280-176,,,,,,,,,,,,,PM8-911-325Y,13/12/2022,pay by installments,"$45,200",BMW-m4S-SD,729-160-1497,BMW-m5S-SD,BX-258-934,PM8-911-325Y,14/2/2022,1,Delivery
0-055-3313-99,Avery,Jacobson,48208,Detroit,Michigan,MidWestern,"5,627.00",F,38,fast,Avery.Jacobson@ google.com,Market Research Analyst,1-207-124-334,,,,,,,,,,,,,PM3-683-454Y,15/12/2022,pay by installments,"$56,000",BMW-m5S-SD,129-628-8655,BMW-m7S-SD,BX-738-342,PM3-683-454Y,18/2/2022,1,Pickup
4-484-5690-62,Moriah,Aguilar,98685,Washington,District of Columbia,Northeastern,"50,937.00",F,56,slow,Moriah.Aguilar@ google.com,School Psychologist,1-156-972-952,,,,,,,,,,,,,PM8-443-836Y,17/12/2022,pay by installments,"$95,700",BMW-m7S-SD,934-124-8099,BMW-m8S-SD,BX-363-790,PM8-443-836Y,22/2/2022,1,Delivery
8-158-8667-70,Whitney,Gibson,22204,Arlington,Virginia,Southeastern,"21,992.00",F,45,fast,Whitney.Gibson@ google.com,Veterinarian,1-957-376-431,,,,,,,,,,,,,PM8-537-321Y,18/12/2022,pay by installments,"$87,500",BMW-m8S-SD,068-290-1268,BMW-mM3-SD,BX-128-653,PM8-537-321Y,26/2/2022,1,Pickup
5-393-4067-67,Dakota,Baker,85246,Chandler,Arizona,Southwestern,"11,035.00",M,26,medium,Dakota.Baker@ google.com,Mechanical Engineer,1-047-760-959,,,,,,,,,,,,,PM0-837-700Y,20/12/2022,pay by installments,"$74,300",BMW-mM3-SD,893-311-1168,BMW-mM5-SD,BX-741-158,PM0-837-700Y,27/2/2022,1,Delivery
3-872-1151-51,Hazel,Swanson,68503,Lincoln,Nebraska,MidWestern,"51,701.00",M,40,slow,Hazel.Swanson@ google.com,Landscape Architect,1-976-148-869,,,,,,,,,,,,,PM8-883-421Y,21/12/2022,pay by installments,"$109,000",BMW-mM5-SD,888-607-3825,BMW-mM8-SD,BX-927-507,PM8-883-421Y,5/3/2022,1,Pickup
3-393-3326-73,Zoe,Joseph,90831,Long Beach,California,Western,"67,801.00",M,68,slow,Zoe.Joseph@ google.com,Surveyor,1-327-242-815,,,,,,,,,,,,,PM8-595-548Y,24/12/2022,pay by installments,"$134,100",BMW-mM8-SD,336-561-6016,BMW-mI4-SD,BX-866-284,PM8-595-548Y,6/3/2022,1,Delivery
9-953-6670-41,Leila,Rowland,53220,Milwaukee,Wisconsin,MidWestern,"25,980.00",F,69,slow,Leila.Rowland@ google.com,Construction Manager,1-735-572-890,,,,,,,,,,,,,PM3-835-280Y,26/12/2022,paid in full,"$52,000",BMW-mI4-SD,086-151-0247,BMW-mI7-SD,BX-077-641,PM3-835-280Y,6/3/2022,1,Pickup
4-789-4020-83,Kyleigh,Banks,75089,Garland,Texas,Southwestern,"29,776.00",F,46,slow,Kyleigh.Banks@ google.com,Dentist,1-157-379-401,,,,,,,,,,,,,PM4-025-844Y,26/12/2022,pay by installments,"$119,300",BMW-mI7-SD,386-924-4336,BMW-S2c-CP,BX-773-486,PM4-025-844Y,9/3/2022,1,Delivery
6-494-2042-48,Kasey,Pugh,15290,Pittsburgh,Pennsylvania,Northeastern,"55,363.00",F,46,fast,Kasey.Pugh@ google.com,Personal Care Aide,1-691-671-416,,,,,,,,,,,,,PM5-092-184Y,29/12/2022,paid in full,"$38,200",BMW-S2c-CP,927-619-1033,BMW-S4c-CP,BX-154-262,PM5-092-184Y,11/3/2022,1,Pickup
4-001-8750-15,Samantha,Henson,76115,Fort Worth,Texas,Southwestern,"18,222.00",F,44,medium,Samantha.Henson@ google.com,Computer Systems Analyst,1-527-024-013,,,,,,,,,,,,,PM8-238-728Y,1/1/2023,pay by installments,"$47,400",BMW-S4c-CP,203-662-1016,BMW-S8c-CP,BX-028-145,PM8-238-728Y,11/3/2022,1,Delivery
7-858-7145-85,Stephany,Dunn,85339,Phoenix,Arizona,Southwestern,"12,543.00",M,32,medium,Stephany.Dunn@ google.com,Systems Analyst,1-873-196-108,,,,,,,,,,,,,PM8-688-397Y,1/1/2023,paid in full,"$87,500",BMW-S8c-CP,201-014-1309,BMW-M2c-CP,BX-883-211,PM8-688-397Y,12/3/2022,1,Pickup
8-976-8412-33,Jolie,Norris,89165,Henderson,Nevada,Western,"50,274.00",M,68,medium,Jolie.Norris@ google.com,Hairdresser,1-375-192-719,,,,,,,,,,,,,PM6-961-404Y,2/1/2023,pay by installments,"$62,850",BMW-M2c-CP,323-579-9986,BMW-M4c-CP,BX-050-572,PM6-961-404Y,13/3/2022,1,Delivery
0-186-6106-86,Mary,Johnston,11106,New York,New York,Northeastern,"62,574.00",M,69,fast,Mary.Johnston@ google.com,Loan Officer,1-040-474-571,,,,,,,,,,,,,PM1-929-821Y,5/1/2023,pay by installments,"$78,300",BMW-M4c-CP,770-669-8770,BMW-M8c-CP,BX-542-618,PM1-929-821Y,14/3/2022,1,Pickup
